"drange","dlat","dlon_neg","dlon","D_to_Driftmier","D_to_Adrift_F35","D_to_Earl_Ross_Home","D_to_Ross_Cabin","minDist","District","LLNR","XREF","Aid_x0020_Name","Aid_x0020_Type","Position_x0020__x0028_Latitude_x0029_","Position_x0020__x0028_Longitude_x0029_","Characteristic","Both_x002F_Night_x002F_Day","Height","Range","Location","Structure","Remarks","RACN_x0020_Morse_x0020_Char"
"4","38.0423658333333","-121.499128888889","121.499128888889","45.0095083784031","44.9418404174011","2.5291111354952","9.32502310891499","2.5291111354952","11","6960","","Stockton Channel Light 12","FD","38-02-32.517N","121-29-56.864W","Fl R 4s","Night","24","4","","TR on pile.","",""
"4","38.0432733333333","-121.498335555556","121.498335555556","45.00869639813","44.9410324454465","2.52987194935474","9.324238432467","2.52987194935474","11","6955","","Stockton Channel Light 11","FD","38-02-35.784N","121-29-54.008W","Fl G 4s","Night","22","4","","SG on pile.","",""
"4","38.0473263888889","-121.504018055556","121.504018055556","45.0142938684501","44.9466485815594","2.53482859557606","9.31941527454329","2.53482859557606","11","6950","","Stockton Channel Light 10","FD","38-02-50.375N","121-30-14.465W","Fl R 4s","Night","16","4","","TR on pile.","",""
"4","38.0478922222222","-121.5028375","121.5028375","45.0131018926106","44.9454590484063","2.53518547119591","9.3190236133492","2.53518547119591","11","6945","","Stockton Channel Light 9","FD","38-02-52.412N","121-30-10.215W","Fl G 4s","Night","15","4","","SG on pile.","",""
"4","38.0517088888889","-121.509586111111","121.509586111111","45.0197705389171","44.9521453831241","2.54009957696078","9.31428500086597","2.54009957696078","11","6940","","Stockton Channel Light 8","FD","38-03-06.152N","121-30-34.510W","Fl R 4s","Night","20","4","","TR on pile.","",""
"4","37.7395136111111","-122.359886944444","122.359886944444","45.8772488116213","45.8083184181874","2.54040840120598","9.54374861919411","2.54040840120598","11","4929","","Lash Terminal Approach Lighted Buoy 5","FD","37-44-22.249N","122-21-35.593W","Fl G 4s","Night","","4","","Green.","",""
"4","38.0532425","-121.515896111111","121.515896111111","45.0260477493828","44.9584299946444","2.54270325133917","9.31187256968849","2.54270325133917","11","6935","","Stockton Channel Light 6","FD","38-03-11.673N","121-30-57.226W","Fl R 4s","Night","22","4","","TR on pile.","",""
"4","38.0547613888889","-121.515606666667","121.515606666667","45.0257272596117","44.9581162982428","2.54414843777402","9.31040988630461","2.54414843777402","11","6930","","Stockton Channel Light 5","FD","38-03-17.141N","121-30-56.184W","Fl G 4s","Night","25","4","","SG on pile.","",""
"4","38.0562286111111","-121.530673611111","121.530673611111","45.0407610610033","44.9731579145265","2.54825956378825","9.30683766422032","2.54825956378825","11","6920","","Stockton Channel Light 3","FD","38-03-22.423N","121-31-50.425W","Fl G 4s","Night","30","4","","SG on pile.","",""
"4","37.7726288888889","-122.318658611111","122.318658611111","45.8351540199606","45.7663648134667","2.54859889866947","9.51281271452927","2.54859889866947","11","4770","","Alameda Naval Air Station Channel Light 6","FD","37-46-21.464N","122-19-07.171W","Fl R 4s","Night","15","4","","TR on pile.","Ra ref.",""
"4","37.7443747222222","-122.369414722222","122.369414722222","45.8866423844222","45.8177343862437","2.54943411106076","9.53842600304931","2.54943411106076","11","4910","","Lash Terminal Approach Lighted Buoy 3","FD","37-44-39.749N","122-22-09.893W","Fl G 4s","Night","","4","","Green.","",""
"4","37.7905261111111","-122.288958055556","122.288958055556","45.8049969785481","45.7362834251291","2.54992279679677","9.49659581446245","2.54992279679677","11","4684","","Oakland Inner Harbor Turn Basin Light B","FD","37-47-25.894N","122-17-20.249W","Iso W 6s","Night","30","4","","NR on pile.","",""
"4","37.7761369444444","-122.318330833333","122.318330833333","45.8347343787846","45.7659605724374","2.55149944652835","9.50932750839157","2.55149944652835","11","4765","","Alameda Naval Air Station Channel Light 5","FD","37-46-34.093N","122-19-05.991W","Fl G 2.5s","Night","15","4","","SG on pile.","Ra ref.",""
"4","38.0582802777778","-121.546551666667","121.546551666667","45.0565939656584","44.9890013163657","2.55317866231032","9.30259770489038","2.55317866231032","11","6913","","Stockton Channel Light 1","FD","38-03-29.809N","121-32-47.586W","Fl G 4s","Night","15","4","","SG on pile.","Ra ref.",""
"4","37.7951091666667","-122.289408333333","122.289408333333","45.8053287114203","45.7366353854197","2.55416609242334","9.49199449868807","2.55416609242334","11","4683","","Oakland Inner Harbor Turn Basin Light A","FD","37-47-42.393N","122-17-21.870W","Iso W 6s","Night","25","4","","NG on pile.","",""
"4","38.0607697222222","-121.555474722222","121.555474722222","45.0654645374458","44.9978837774739","2.55729531659506","9.29890240866449","2.55729531659506","11","6895","","San Joaquin River Light 57","FD","38-03-38.771N","121-33-19.709W","Fl G 4s","Night","15","4","","SG on pile.","Ra ref.",""
"4","37.7741930555556","-122.341045277778","122.341045277778","45.857491949102","45.7887119902632","2.56097886207304","9.51006729602787","2.56097886207304","11","4750","","Alameda Naval Air Station Channel Entrance Lighted Buoy 2","FD","37-46-27.095N","122-20-27.763W","Fl R 4s","Night","","4","","Red.","",""
"4","38.0321908333333","-121.720103888889","121.720103888889","45.2306472525396","45.1629521029038","2.56577272740044","9.30609739593266","2.56577272740044","11","6739","","San Joaquin River Light 18A","FD","38-01-55.887N","121-43-12.374W","Fl R 4s","Night","25","4","","TR on post.","",""
"4","38.0291386111111","-121.739083611111","121.739083611111","45.2496866160057","45.181979416898","2.56768172875682","9.30687849726552","2.56768172875682","11","6730","","San Joaquin River Light 17","FD","38-01-44.899N","121-44-20.701W","Fl G 4s","Night","19","4","","SG on pile.","",""
"4","38.0414319444444","-121.700191388889","121.700191388889","45.2105470976246","45.1428915910933","2.56977881216439","9.29932655832816","2.56977881216439","11","6745","","San Joaquin River Light 21","FD","38-02-29.155N","121-42-00.689W","Fl G 6s","Night","20","4","","SG on pile.","",""
"4","38.0456419444444","-121.696463611111","121.696463611111","45.206733268506","45.1390962732458","2.57295479480869","9.29560281515015","2.57295479480869","11","6750","","San Joaquin River Light 23","FD","38-02-44.311N","121-41-47.269W","Fl G 4s","Night","15","4","","SG on pile.","",""
"4","38.0759747222222","-121.563514722222","121.563514722222","45.0731966644186","45.0056847350318","2.57375018588444","9.28273908972709","2.57375018588444","11","6885","","San Joaquin River Light 55","FD","38-04-33.509N","121-33-48.653W","Fl G 4s","Night","15","4","","SG on column.","",""
"4","37.7755555555556","-122.365833333333","122.365833333333","45.8822358223553","45.8134644689295","2.57452610274045","9.50745726255795","2.57452610274045","11","4820","","San Francisco Bay Preferred Channel Lighted Buoy SC","FD","37-46-32.000N","122-21-57.000W","Fl (2+1)G 6s","Night","","4","","Green and red bands.","",""
"4","38.0296319444444","-121.766665277778","121.766665277778","45.2772519304389","45.2095492343327","2.57545573429754","9.30318783032162","2.57545573429754","11","6700","","San Joaquin River Light 11","FD","38-01-46.675N","121-45-59.995W","Fl G 4s","Night","18","4","","SG on pile.","",""
"4","37.7976669444444","-122.332597777778","122.332597777778","45.8484379978397","45.7797604059664","2.57725544350733","9.48706638733789","2.57725544350733","11","4675","","Oakland Inner Harbor Light 8","FD","37-47-51.601N","122-19-57.352W","Fl R 2.5s","Night","15","4","","TR on pile.","",""
"4","38.0252011111111","-121.790944166667","121.790944166667","45.3016183060641","45.2338978703462","2.57785069257344","9.30484009924099","2.57785069257344","11","6695","","San Joaquin River Light 9","FD","38-01-30.724N","121-47-27.399W","Fl G 4s","Night","20","4","","SG on pile.","",""
"4","38.0801280555556","-121.569338055556","121.569338055556","45.0789360944731","45.0114432506515","2.57894304983776","9.27783004309629","2.57894304983776","11","6875","","San Joaquin River Light 53","FD","38-04-48.461N","121-34-09.617W","Fl G 4s","Night","15","4","","SG on pile.","",""
"4","38.0224597222222","-121.8072225","121.8072225","45.3179506596762","45.2502193635929","2.57980729666786","9.30575642239189","2.57980729666786","11","6690","","San Joaquin River Light 7","FD","38-01-20.855N","121-48-26.001W","Fl G 4s","Night","20","4","","SG on pile.","",""
"4","37.7991111111111","-122.339972222222","122.339972222222","45.8557729156571","45.7871024387916","2.58212735756144","9.48523832126104","2.58212735756144","11","4672","","Oakland Inner Harbor Lighted Buoy 6","FD","37-47-56.800N","122-20-23.900W","Fl R 6s","Night","","4","","Red.","",""
"4","38.0238861111111","-121.817633333333","121.817633333333","45.3283292012862","45.2606051363337","2.58415762510588","9.30319708967538","2.58415762510588","11","6680","","San Joaquin River Light 5","FD","38-01-25.990N","121-49-03.480W","Fl G 4s","Night","20","4","","SG on pile.","Ra ref.",""
"4","37.8154252777778","-122.321843611111","122.321843611111","45.8372342736588","45.7686337182572","2.58755084543404","9.46990678970978","2.58755084543404","11","4655","","Oakland Outer Harbor Light 13","FD","37-48-55.531N","122-19-18.637W","Fl G 4s","Night","15","4","","","",""
"4","37.8009819444444","-122.347756111111","122.347756111111","45.8635062674082","45.7948448220515","2.58758496632939","9.48296880415212","2.58758496632939","11","4669","","Oakland Inner Harbor Lighted Buoy 4","FD","37-48-03.535N","122-20-51.922W","Fl R 4s","Night","","4","100 feet outside channel limit.","Red.","",""
"4","37.8152008333333","-122.324997222222","122.324997222222","45.8403925571399","45.7717913349892","2.5888786381454","9.46996132567174","2.5888786381454","11","4651","","Oakland Outer Harbor Light 11","FD","37-48-54.723N","122-19-29.990W","Fl G 2.5s","Night","15","4","","","",""
"4","37.8145983333333","-122.326733611111","122.326733611111","45.8421436508213","45.7735399540897","2.5891921011723","9.47047004002472","2.5891921011723","11","4650","","Oakland Outer Harbor Light 9","FD","37-48-52.554N","122-19-36.241W","Fl G 2.5s","Night","15","4","","","",""
"4","37.8011388888889","-122.3525","122.3525","45.868244578437","45.799584312036","2.59006279382396","9.48257066914304","2.59006279382396","11","4607","","Oakland Harbor Bar Channel Lighted Buoy 2A","FD","37-48-04.100N","122-21-09.000W","Fl R 2.5s","Night","","4","100 feet outside of channel limit.","Red.","",""
"4","37.8134988888889","-122.333063888889","122.333063888889","45.8484997627513","45.779891873168","2.59130403692313","9.4712318899568","2.59130403692313","11","4645","","Oakland Outer Harbor Light 7","FD","37-48-48.596N","122-19-59.030W","Fl G 4s","Night","15","4","","","",""
"4","37.8105530555556","-122.339537222222","122.339537222222","45.8550457981982","45.7864256089238","2.59188920078554","9.47383447359371","2.59188920078554","11","4644","","Oakland Outer Harbor Light 5","FD","37-48-37.991N","122-20-22.334W","Fl G 2.5s","Night","15","4","","","",""
"4","37.7995183333333","-122.360540833333","122.360540833333","45.8763243074179","45.807657743915","2.59263968815667","9.48378545865615","2.59263968815667","11","4606","","Oakland Harbor Bar Channel Lighted Buoy 2","FD","37-47-58.266N","122-21-37.947W","Fl R 2.5s","Night","","4","100 feet outside of channel limit.","Red.","",""
"4","37.8042572222222","-122.356005555556","122.356005555556","45.871669215982","45.8030230229059","2.59450663972014","9.47927941776057","2.59450663972014","11","4605","","Oakland Harbor Bar Channel Lighted Bell Buoy 1","FD","37-48-15.326N","122-21-21.620W","Fl G 2.5s","Night","","4","100 feet outside of channel limit.","Green.","",""
"4","38.0283622222222","-121.843396111111","121.843396111111","45.3539925406318","45.2862905720517","2.59597822024163","9.29597078759374","2.59597822024163","11","6645","","New York Slough Light 11","FD","38-01-42.104N","121-50-36.226W","Fl G 2.5s","Night","18","4","","SG on pile.","",""
"4","38.0740594444445","-121.678561388889","121.678561388889","45.1882586379749","45.1207472660607","2.59629516712405","9.26961091184629","2.59629516712405","11","6767","","San Joaquin River Light 27","FD","38-04-26.614N","121-40-42.821W","Fl G 4s","Night","15","4","","SG on pile.","Ra ref.",""
"4","38.0303069444444","-121.853937222222","121.853937222222","45.3644907634948","45.2967983334258","2.6009830828953","9.29292101723866","2.6009830828953","11","6635","","New York Slough Light 8","FD","38-01-49.105N","121-51-14.174W","Fl R 2.5s","Night","20","4","","TR on pile.","",""
"4","38.0319572222222","-121.857690555556","121.857690555556","45.3682089073844","45.30052413854","2.60368669006729","9.29088530070202","2.60368669006729","11","6630","","New York Slough Light 7","FD","38-01-55.046N","121-51-27.686W","Fl G 4s","Night","15","4","","SG on pile.","",""
"4","38.0326372222222","-121.867861111111","121.867861111111","45.3783631176945","45.3106822184974","2.60741972534067","9.28914720261676","2.60741972534067","11","6625","","New York Slough Light 5","FD","38-01-57.494N","121-52-04.300W","Fl G 2.5s","Night","18","4","","SG on pile.","",""
"4","38.0624522222222","-121.792243611111","121.792243611111","45.3021508732024","45.2345967079678","2.61400369137537","9.26767814141284","2.61400369137537","11","7220","","Sacramento River Deep Water Ship Channel Light 12","FD","38-03-44.828N","121-47-32.077W","Fl R 6s","Night","15","4","","TR on pile.","",""
"4","38.0614475","-121.799400555556","121.799400555556","45.3093266334024","45.2417685592846","2.61501842179243","9.26787586804872","2.61501842179243","11","7205","","Sacramento River Deep Water Ship Channel Lighted Buoy 9","FD","38-03-41.211N","121-47-57.842W","Fl G 4s","Night","","4","","Green.","",""
"4","38.0595877777778","-121.808525833333","121.808525833333","45.3184876248605","45.2509219879993","2.61578531450511","9.26871127523431","2.61578531450511","11","7200","","Sacramento River Deep Water Ship Channel Light 8","FD","38-03-34.516N","121-48-30.693W","Fl R 4s","Night","15","4","","TR on pile.","",""
"4","38.0377363888889","-121.879920555556","121.879920555556","45.3903142527039","45.3226570502959","2.61597360233994","9.28283016224632","2.61597360233994","11","6620","","New York Slough Light 3","FD","38-02-15.851N","121-52-47.714W","Fl G 4s","Night","20","4","","SG on pile.","",""
"4","38.0643222222222","-121.793924444444","121.793924444444","45.3037936904089","45.2362480020208","2.61626447779084","9.26563138223605","2.61626447779084","11","7215","","Sacramento River Deep Water Ship Channel Light 11","FD","38-03-51.560N","121-47-38.128W","Fl G 6s","Night","20","4","","SG on pile.","Ra ref.",""
"4","38.0622638888889","-121.808811111111","121.808811111111","45.318718801994","45.2511651223838","2.61843360251988","9.26602002903327","2.61843360251988","11","7195","","Sacramento River Deep Water Ship Channel Light 7","FD","38-03-44.150N","121-48-31.720W","Fl G 4s","Night","15","4","","SG on pile.","Ra ref.",""
"4","38.0763883333333","-121.765963333333","121.765963333333","45.2755968605461","45.2081028028317","2.62032579113245","9.25682181078455","2.62032579113245","11","7230","","Sacramento River Deep Water Ship Channel Light 14","FD","38-04-34.998N","121-45-57.468W","Fl R 2.5s","Night","15","4","","TR on pile.","",""
"4","38.0779366666667","-121.767293333333","121.767293333333","45.2768958567046","45.2094088158844","2.62217107222347","9.25513060155905","2.62217107222347","11","7225","","Sacramento River Deep Water Ship Channel Light 13","FD","38-04-40.572N","121-46-02.256W","Fl G 2.5s","Night","15","4","","SG on pile.","",""
"4","38.04278","-121.886560277778","121.886560277778","45.3968485828778","45.3292143761037","2.62282477749247","9.27713371693081","2.62282477749247","11","6600","","New York Slough Light 2","FD","38-02-34.008N","121-53-11.617W","Fl R 4s","Night","20","4","","TR on pile.","",""
"4","38.0442511111111","-121.890166388889","121.890166388889","45.4004237130366","45.3327963485108","2.62534425781804","9.27530315428557","2.62534425781804","11","6585","","Suisun Bay Channel Lighted Buoy 30","FD","38-02-39.304N","121-53-24.599W","Q R","Night","","4","","Red.","",""
"4","38.0494422222222","-121.887628611111","121.887628611111","45.3977802115628","45.3301757478805","2.62948974217975","9.27039728706088","2.62948974217975","11","6595","","Suisun Bay Light 31","FD","38-02-57.992N","121-53-15.463W","Fl G 6s","Night","15","4","","SG on pile.","",""
"4","37.8651538888889","-122.319036666667","122.319036666667","45.8331958929705","45.7648139677952","2.62987597098832","9.42040358429416","2.62987597098832","11","5440","","Berkeley Breakwater Light 1","FD","37-51-54.554N","122-19-08.532W","Q G","Night","15","4","","SG on post.","",""
"4","37.8183725","-122.403432222222","122.403432222222","45.918722367956","45.8501430504397","2.63045966626041","9.46291221867924","2.63045966626041","11","4415","","Blossom Rock Lighted Bell Buoy BR","FD","37-49-06.141N","122-24-12.356W","Fl (2+1)G 6s","Night","","4","","Green and red bands.","",""
"4","38.0649530555556","-121.851082222222","121.851082222222","45.3609272297178","45.2933889102418","2.63320316709692","9.25877055167116","2.63320316709692","11","7170","","Sacramento River Deep Water Ship Channel Light 1","FD","38-03-53.831N","121-51-03.896W","Fl G 4s","Night","15","4","","SG on pile.","",""
"4","37.8682091666667","-122.320528055556","122.320528055556","45.8346128907727","45.7662445628703","2.6332731377141","9.4172716296832","2.6332731377141","11","5460","","Berkeley North Breakwater Light 4","FD","37-52-05.553N","122-19-13.901W","Fl R 4s","Night","23","4","","TR on pile.","",""
"4","37.8117783333333","-122.4212175","122.4212175","45.9366686596089","45.8680621815682","2.63383752169669","9.46871010969658","2.63383752169669","11","4308","","Fishermans Wharf Breakwater Light B","FD","37-48-42.402N","122-25-16.383W","Fl Y 2.5s","Night","21","4","","On post.","",""
"4","37.8112183333333","-122.422633333333","122.422633333333","45.9380982350525","45.8694894418589","2.63408200439809","9.4692081679239","2.63408200439809","11","4307","","Fishermans Wharf Breakwater Light A","FD","37-48-40.386N","122-25-21.480W","Fl Y 2.5s","Night","21","4","","On post.","",""
"4","37.8106288888889","-122.423637777778","122.423637777778","45.9391173069878","45.8705060276245","2.63409101648716","9.46975362181081","2.63409101648716","11","4306","","Aquatic Park Entrance Light 1","FD","37-48-38.264N","122-25-25.096W","Fl G 4s","Night","18","4","","SG on post.","",""
"4","37.847735","-122.360550833333","122.360550833333","45.8751230141957","45.8066684914768","2.6345980469863","9.43562838000576","2.6345980469863","11","5430","","Berkeley Marina Channel Light 2","FD","37-50-51.846N","122-21-37.983W","Fl R 4s","Night","15","4","","TR on pile.","",""
"4","38.0610786111111","-121.871829722222","121.871829722222","45.3817485004831","45.314194576585","2.6357205794083","9.26044749702779","2.6357205794083","11","6650","","Suisun Bay Light 33","FD","38-03-39.883N","121-52-18.587W","Fl G 2.5s","Night","15","4","","SG on pile.","",""
"4","37.8576766666667","-122.3493875","122.3493875","45.8637195450158","45.7953076631456","2.63785274021106","9.42626491634615","2.63785274021106","11","5435","","Berkeley Marina Channel Light 3","FD","37-51-27.636N","122-20-57.795W","Fl G 4s","Night","15","4","","SG on pile.","",""
"4","37.8333136111111","-122.396423888889","122.396423888889","45.9113419290659","45.8428275585708","2.63983573737013","9.44830749750017","2.63983573737013","11","5350","","San Francisco Bay North Channel Lighted Buoy 2","FD","37-49-59.929N","122-23-47.126W","Fl R 6s","Night","","4","","Red.","",""
"4","38.0532130555556","-121.935187222222","121.935187222222","45.445252190373","45.3776683420423","2.6481854327331","9.26191681131739","2.6481854327331","11","6575","","Suisun Bay Channel Light 27","FD","38-03-11.567N","121-56-06.674W","Fl G 4s","Night","20","4","","SG on white pile.","Ra ref.",""
"4","37.8470383333333","-122.396454722222","122.396454722222","45.9110331766524","45.8425791272375","2.65173374396159","9.43459600761035","2.65173374396159","11","5400","","San Francisco Bay North Channel Lighted Buoy 4","FD","37-50-49.338N","122-23-47.237W","Fl R 2.5s","Night","","4","","Red.","",""
"4","37.8608711111111","-122.396454722222","122.396454722222","45.910695075917","45.8423018264074","2.66372775723915","9.42077804429061","2.66372775723915","11","5415","","San Francisco Bay North Channel Lighted Bell Buoy 6","FD","37-51-39.136N","122-23-47.237W","Fl R 4s","Night","","4","","Red.","",""
"4","37.8504827777778","-122.417471666667","122.417471666667","45.93195922771","45.8635223785438","2.66526303351688","9.43020655009722","2.66526303351688","11","5355","","San Francisco Bay North Channel Lighted Buoy 3","FD","37-51-01.738N","122-25-02.898W","Q G","Night","","4","","Green.","",""
"4","38.0606441666667","-121.982774722222","121.982774722222","45.4926797415647","45.4251327295209","2.6710541063195","9.25002707275259","2.6710541063195","11","6535","","Suisun Bay Channel Lighted Buoy 21","FD","38-03-38.319N","121-58-57.989W","Fl G 4s","Night","","4","","Green.","",""
"4","37.8638155555556","-122.408860555556","122.408860555556","45.9230258383786","45.854646732935","2.67246532545597","9.4172703113258","2.67246532545597","11","5410","","San Francisco Bay North Channel Lighted Buoy A","FD","37-51-49.736N","122-24-31.898W","Mo (A) W","Night","","4","","Red and white stripes with red spherical topmark.","",""
"4","37.8438219444445","-122.453341666667","122.453341666667","45.9679820511713","45.8995194767598","2.67783477342162","9.43535082383767","2.67783477342162","11","4340","","Raccoon Strait Lighted Buoy 1","FD","37-50-37.759N","122-27-12.030W","Fl G 4s","Night","","4","","Green.","",""
"4","37.9016619444444","-122.366965277778","122.366965277778","45.8802409563561","45.8120242857088","2.68485637872958","9.38144876767354","2.68485637872958","11","5735","","Richmond Harbor Channel Light 12","FD","37-54-05.983N","122-22-01.075W","Fl R 2.5s","Night","25","4","","TR on pile.","Ra ref.",""
"4","37.8796944444444","-122.414916666667","122.414916666667","45.9286983676492","45.8603896242042","2.68924601511336","9.40113648374075","2.68924601511336","11","5485","","San Francisco Bay North Channel Lighted Buoy 8","FD","37-52-46.900N","122-24-53.700W","Fl R 2.5s","Night","","4","","Red.","",""
"4","38.0632641666667","-122.032142777778","122.032142777778","45.5419852205647","45.474453758498","2.69072797487678","9.24301170234269","2.69072797487678","11","6467","","Suisun Bay Channel Lighted Buoy 16A","FD","38-03-47.751N","122-01-55.714W","Fl R 6s","Night","","4","","Red.","",""
"4","37.9052691666667","-122.37543","122.37543","45.8886190391267","45.8204190275352","2.69210396936405","9.3774294544638","2.69210396936405","11","5725","","Richmond Harbor Channel Light 9","FD","37-54-18.969N","122-22-31.548W","Fl G 4s","Night","10","4","","SG on pile.","Ra ref.",""
"4","37.7753991666667","-122.587282777778","122.587282777778","46.1036138821619","46.0348650692096","2.69246694999876","9.49931556270635","2.69246694999876","11","4195","","San Francisco Main Ship Channel Lighted Whistle Buoy 8","FD","37-46-31.437N","122-35-14.218W","Fl R 2.5s","Night","","4","","Red.","",""
"4","37.8611447222222","-122.457369444444","122.457369444444","45.9715852104128","45.9031990713798","2.69475919512195","9.41788071381622","2.69475919512195","11","4370","","Raccoon Strait Lighted Buoy 3","FD","37-51-40.121N","122-27-26.530W","Fl G 4s","Night","","4","","Green.","",""
"4","38.0536069444444","-122.071176944444","122.071176944444","45.5812059782413","45.5136347819883","2.69592394932172","9.24933727155221","2.69592394932172","11","6390","","Seal Islands Channel Light 2","FD","38-03-12.985N","122-04-16.237W","Fl R 6s","Night","20","4","","TR on pile.","",""
"4","37.9044363888889","-122.384991388889","122.384991388889","45.8981972617529","45.8299944764057","2.69601731499333","9.37779994524645","2.69601731499333","11","5710","","Richmond Harbor Channel Light 8","FD","37-54-15.971N","122-23-05.969W","Fl R 6s","Night","15","4","","TR on pile.","Ra ref.",""
"4","38.0561336111111","-122.065470277778","122.065470277778","45.5754494079139","45.5078889597887","2.69616390644844","9.24729088277897","2.69616390644844","11","6395","","Seal Islands Channel Light 3","FD","38-03-22.081N","122-03-55.693W","Fl G 6s","Night","20","4","","SG on pile.","",""
"4","37.7708133333333","-122.602991944444","122.602991944444","46.11943734143","46.0506701146058","2.69755914666757","9.50350725138265","2.69755914666757","11","4185","","San Francisco Main Ship Channel Lighted Buoy 6","FD","37-46-14.928N","122-36-10.771W","Fl R 6s","Night","","4","","Red.","",""
"4","37.8123386111111","-122.541243611111","122.541243611111","46.0566421495542","45.9880502996415","2.69774401773623","9.463694289343","2.69774401773623","11","4240","","Four Fathom Bank Lighted Bell Buoy","FD","37-48-44.419N","122-32-28.477W","Fl (2+1)R 6s","Night","","4","","Red and green bands.","",""
"4","38.0667427777778","-122.0433525","122.0433525","45.5531231159122","45.4856079748003","2.69799183042213","9.23858170166825","2.69799183042213","11","6460","","Suisun Bay Channel Lighted Buoy 15","FD","38-04-00.274N","122-02-36.069W","Fl G 4s","Night","","4","","Green.","",""
"4","37.9065919444444","-122.386221388889","122.386221388889","45.8993766485593","45.8311834582406","2.69849898745769","9.37558819803475","2.69849898745769","11","5705","","Richmond Harbor Channel Lighted Buoy 7","FD","37-54-23.731N","122-23-10.397W","Fl G 4s","Night","","4","","Green.","",""
"4","37.7818658333333","-122.589894166667","122.589894166667","46.1060564321082","46.0373361787935","2.69928265351582","9.4927839131434","2.69928265351582","11","4190","","San Francisco Main Ship Channel Lighted Bell Buoy 7","FD","37-46-54.717N","122-35-23.619W","Fl G 2.5s","Night","","4","","Green.","",""
"4","37.8902488888889","-122.420391388889","122.420391388889","45.9339208152389","45.8656589718057","2.70112432922361","9.39035052362766","2.70112432922361","11","5640","","Southampton Shoal Channel Lighted Buoy 1","FD","37-53-24.896N","122-25-13.409W","Fl G 4s","Night","","4","","Green.","",""
"4","37.8707044444444","-122.454694722222","122.454694722222","45.9686804000333","45.9003359716072","2.70159473655599","9.40843566476996","2.70159473655599","11","4355","","Belvedere Cove Light 1","FD","37-52-14.536N","122-27-16.901W","Fl G 4s","Night","15","4","","SG on pile.","",""
"4","38.0483936111111","-122.099443055556","122.099443055556","45.6095720465839","45.5419800077475","2.70170029770639","9.25225000183299","2.70170029770639","11","6360","","Suisun Bay Channel Lighted Buoy 7","FD","38-02-54.217N","122-05-57.995W","Fl G 4s","Night","","4","","Green.","",""
"4","37.88032","-122.438726666667","122.438726666667","45.9524866645002","45.8841829359663","2.70175059989403","9.39948356345198","2.70175059989403","11","4375","","Raccoon Strait Light 5","FD","37-52-49.152N","122-26-19.416W","Fl G 4s","Night","20","4","","SG on pile.","",""
"4","37.7671244444444","-122.615928888889","122.615928888889","46.1324663949409","46.0636843969513","2.70189189606383","9.50689133759579","2.70189189606383","11","4175","","San Francisco Main Ship Channel Lighted Buoy 4","FD","37-46-01.648N","122-36-57.344W","Fl R 4s","Night","","4","","Red.","",""
"4","37.7772494444444","-122.606123611111","122.606123611111","46.1224001960746","46.053661439745","2.70463604601031","9.49699780376971","2.70463604601031","11","4180","","San Francisco Main Ship Channel Lighted Bell Buoy 5","FD","37-46-38.098N","122-36-22.045W","Fl G 6s","Night","","4","","Green.","",""
"4","37.86144","-122.478756944444","122.478756944444","45.9929592649125","45.9245764920612","2.70606556911278","9.41675762625139","2.70606556911278","11","4390","","Sausalito Channel Light 4","FD","37-51-41.184N","122-28-43.525W","Fl R 6s","Night","15","4","","","",""
"4","37.7633355555556","-122.629026666667","122.629026666667","46.1456590973328","46.0768619168247","2.70629527913361","9.51038978071534","2.70629527913361","11","4165","","San Francisco Main Ship Channel Lighted Whistle Buoy 2","FD","37-45-48.008N","122-37-44.496W","Iso R 6s","Night","","4","","Red.","",""
"4","37.7735575","-122.618876111111","122.618876111111","46.1352444742585","46.0664909063479","2.70885585792738","9.50039317759394","2.70885585792738","11","4170","","San Francisco Main Ship Channel Lighted Buoy 3","FD","37-46-24.807N","122-37-07.954W","Fl G 4s","Night","","4","","Green.","",""
"4","37.9039047222222","-122.420138333333","122.420138333333","45.9333470390884","45.8651451848063","2.71284102352888","9.37671900636669","2.71284102352888","11","5655","","Southampton Shoal Channel Lighted Buoy 4","FD","37-54-14.057N","122-25-12.498W","Fl R 4s","Night","","4","","Red.","",""
"4","37.7697658333333","-122.632121388889","122.632121388889","46.1485842129826","46.07981545792","2.71333569416734","9.50389517343944","2.71333569416734","11","4160","","San Francisco Main Ship Channel Lighted Bell Buoy 1","FD","37-46-11.157N","122-37-55.637W","Iso G 6s","Night","","4","","Green.","",""
"4","37.8654138888889","-122.486426111111","122.486426111111","46.0005300572502","45.9321654602873","2.71345001593834","9.41250131886824","2.71345001593834","11","4400","","Sausalito Channel Light 6","FD","37-51-55.490N","122-29-11.134W","Fl R 4s","Night","15","4","","","",""
"4","37.9035994444444","-122.422869166667","122.422869166667","45.9360842549453","45.8678813128927","2.71393390732559","9.37690424812581","2.71393390732559","11","5650","","Southampton Shoal Channel Lighted Buoy 3","FD","37-54-12.958N","122-25-22.329W","Fl G 2.5s","Night","","4","","Green.","",""
"4","38.0648205555555","-122.096686944444","122.096686944444","45.606485312995","45.5389658478583","2.71586059807162","9.23609402325366","2.71586059807162","11","6330","","Suisun Bay North Channel Light 4","FD","38-03-53.354N","122-05-48.073W","Fl R 6s","Night","15","4","","TR on pile.","",""
